restaurant_name,user_id,menu,review_create_time,min_cost,subway,address,category_name,review_context,preprocessed_review_context,total_star,taste_star,quantity_star,delivery_star,image_url,insert_time,keyword
BHC-자양3동점,a9**님,"뿌링치즈볼/1,뿌링핫도그/1,뿌링소떡/1,빨간소떡/1",2021-11-29 00:00:00,"15,000원",2호선 건대입구역,서울 광진구 자양동 584-3 1층,치킨,치킨도 맛있고 사이드도 넘 맛있어요 잘 먹었습니다,치킨도 맛있고 사이드도 넘 맛있어요 잘 먹었습니다,5,5,5,-1,-1,2021-12-16 10:54:13,옆 맛있 고 끝나 서 잘 먹 나 좋 식사 했 하 세요
크리스피크림도넛-잠실점,dl**님,"오리지널 더즌/1,오리지널 글레이즈드/1",2021-03-07 00:00:00,"15,000원",2호선 잠실역,서울 송파구 잠실동 40-1 롯데월드 롯데백화점 지하 1층,카페/디저트,잘 먹고 갑니다~ 배달 빨리 와서 좋았어요,잘 먹고 갑니다~ 배달 빨리 와서 좋았어요,5,5,4,5,-1,2021-12-12 04:29:34,배달 위해 일찍 와서 기뻐요 네 선생 님
놀부보쌈족발-잠실점,ky**님,1인보쌈식사세트/1,2021-05-19 00:00:00,"15,000원",2호선 잠실나루역,서울 송파구 신천동 11-4 잠실 푸르지오 월드마크 지하1층 41호 놀부보쌈-잠실점 (지금 출발했어요),"프랜차이즈, 족발/보쌈",양이 딱 알맞음. 넉넉하지도 부족하지도 않은 듯 ㅎㅎ,양이 딱 알맞음. 넉넉하지도 부족하지도 않은 듯 ㅎㅎ,5,5,5,5,https://rev-static.yogiyo.co.kr/acd1c73bad2cbca4672ce9d7ad1b6514.jpg,2021-12-08 19:46:41,부자 아니 거나 부족 한 것 느껴 지 않 는다
요리하는원숭이,hl**님,"치즈 감자 그라탕/1,페퍼로니 치즈 또띠아 피자/1",2020-10-30 00:00:00,"12,000원",2호선 성수역,서울특별시 성동구 성수동2가 289-39,피자/양식,피자는 생각보다 좀 심심하고 그라탕은 막 퍼먹게되네용,피자는 생각보다 좀 심심하고 그라탕은 막 퍼먹게되네용,5,4,5,5,-1,2021-12-08 14:00:09,생각 조금 더 진지 하 고 지루 그냥 끝낼 거 야
페리카나-답십리점,ca**님,반반치킨（후라이드반＋양념반）/1,2021-10-18 00:00:00,"16,000원",2호선 신답역,서울특별시 동대문구 답십리동 256-7 256-7 1층,치킨,"어릴때부터 항상맛있게 먹고있어요
요즘 떡사리도 추가되서 더 좋아요~",어릴때부터 항상맛있게 먹고있어요 요즘 떡사리도 추가되서 더 좋아요~,5,5,5,5,-1,2021-12-16 17:18:16,내각 한국 문화예술 진흥 법 개정안 통과
피자의정석,손님,"베이컨체다피자 M/1(도우 선택(치즈 크러스트 추가)),코카콜라 1.25L/1",2019-10-17 00:00:00,"14,900원",2호선 종합운동장역,서울 송파구 삼전동 15-5 예동빌딩 1층 101호,피자/양식,배달 기사님이 실수 하셨는데도 빠른처리 감사드리고 잘먹었습니당,배달 기사님이 실수 하셨는데도 빠른처리 감사드리고 잘먹었습니당,5,5,5,5,-1,2021-12-08 23:35:28,기사 실수 했는데도 빨리 감사 하 고 잘 먹 좋 음식 위해 파티 당 배달
배스킨라빈스-성수역점,ko**님,"파인트/1(제품 밀봉 배달 전용 패키지(선택 안함),다회용 보냉백(선택안함),파인트 스푼 선택(스푼 3개),아이스크림 선택（파인트）(체리쥬빌레,치즈 고구마구마,허니 치즈 트랩),대체맛 선택（파인트）(（대체）엄마는 외계인)),파인트/1(제품 밀봉 배달 전용 패키지(선택 안함),다회용 보냉백(선택안함),파인트 스푼 선택(스푼 3개),아이스크림 선택（파인트）(바닐라,뉴욕치즈케이크,체리쥬빌레),대체맛 선택（파인트）(（대체）엄마는 외계인))",2021-11-19 00:00:00,"13,500원",2호선 성수역,서울특별시 성동구 성수동2가 300-64 1층,카페/디저트,"항상 맛있게 먹고있어요 
배달이 한시간 더 걸린게 조금 아쉬웠습니다",항상 맛있게 먹고있어요  배달이 한시간 더 걸린게 조금 아쉬웠습니다,5,5,5,1,-1,2021-12-08 14:02:51,시간 더 걸려서 미안 해
쫄면주는삼겹본능by놀부-합정자이점,wu**님,구이삼겹 2인/1(음료추가(콜라 500ml)),2020-03-22 00:00:00,"9,000원",2호선 합정역,서울특별시 마포구 서교동 490 메세나폴리스 490 메세나폴리스 B1 107호,"프랜차이즈, 한식",소스도뜸뿍주시고 너무나도 맛있게 먹었어요 쫄면이기가막혀요,소스도뜸뿍주시고 너무나도 맛있게 먹었어요 쫄면이기가막혀요,5,5,5,5,-1,2021-12-08 15:53:37,아이러니 하 다
일미한식분식,손님,"육개장/1,돼지김치찌개/1,김치제육덮밥/1",2020-02-29 00:00:00,"10,000원",2호선 교대역,서울 서초구 서초동 1712-2 동용빌딩 101호~102호,분식,"고시생활로 인해 먼 타지생활 중 매일 즉석식품과 햇반으로 연명하던 중 집밥이 그리워 시켰습니다. 시킨지 30분도 채 안돼서 배달이 왔고 기대에 부푼 마음으로 비닐봉지를 열었습니다. 내용물이 많아서 한 번 놀랐고 그 사이에 숨겨져있는 서비스에 눈물을 참을 수 없었습니다. 마음을 가라앉히고 세팅을 하고 맛을 봤는데 그 순간, 정신을 차리니 음식이 없어져 있더라고요.... 사진을 미리 찍어둘걸.... 사장님께 미안한 마음 한 가득 리뷰를 남깁니다. 음식은 매우 맛있었고 같이 먹은 동료들도 만족했습니다. 감사합니다! 다음에도 잘 부탁드려요","고시생활로 인해 먼 타지생활 중 매일 즉석식품과 햇반으로 연명하던 중 집밥이 그리워 시켰습니다. 시킨지 30분도 채 안돼서 배달이 왔고 기대에 부푼 마음으로 비닐봉지를 열었습니다. 내용물이 많아서 한 번 놀랐고 그 사이에 숨겨져있는 서비스에 눈물을 참을 수 없었습니다. 마음을 가라앉히고 세팅을 하고 맛을 봤는데 그 순간, 정신을 차리니 음식이 없어져 있더라고요.. 사진을 미리 찍어둘걸.. 사장님께 미안한 마음 한 가득 리뷰를 남깁니다. 음식은 매우 맛있었고 같이 먹은 동료들도 만족했습니다. 감사합니다! 다음에도 잘 부탁드려요",5,5,5,5,-1,2021-12-08 20:44:07,배달 시간 분 채 안 돼 동료 들 만족 한다
파리바게뜨-서초점,rl**님,"추억의 소시지빵/1,생도넛/1,진한초코브레드/1,슈크림빵/1,카스테라구마/1,후레쉬크림빵/1,오리지널 머핀/1",2021-09-07 00:00:00,"12,000원",2호선 서초역,서울특별시 서초구 서초동 1527-11 JY타워 1527-11 JY타워 1층,카페/디저트,좋아요. 비도 오는데 빨리 왔네요. 크림류 크림이 부족한느낌,좋아요. 비도 오는데 빨리 왔네요. 크림류 크림이 부족한느낌,5,4,5,5,-1,2021-12-08 22:36:49,비 오 고 있 지만 이르 다
돈까스회관,cj**님,"치킨안심까스 2장/1,혼돈세트（등심돈1장＋치즈돈1장）작은소스 포함/1(소스 추가 선택(달콤),추가 선택(매콤（작은）소스 추가))",2021-05-24 00:00:00,"9,000원",2호선 봉천역,서울 관악구 봉천동 921-1 1층 112호,"치킨, 피자/양식",기대안했는데 정말 맛있는 집 가성비 최고,기대안했는데 정말 맛있는 집 가성비 최고,5,5,5,5,https://rev-static.yogiyo.co.kr/fa1ad33a48d7d85da470cf3e54b2f317.jpg,2021-12-08 19:54:32,방 객실 룸 및 방과 우리
후라이드참잘하는집-사당점,ks**님,후라이드/1(소스 추가 선택(양념소떡소떡)),2021-11-01 00:00:00,"14,000원",2호선 방배역,서울 동작구 사당동 67-8번지 1층 후라이드참잘하는집,"프랜차이즈, 치킨",예상배달시간보다 빨리왔어요 후참 맛도좋고 가격도 착해서 좋아요 잘먹었습니다,예상배달시간보다 빨리왔어요 후참 맛도좋고 가격도 착해서 좋아요 잘먹었습니다,5,5,5,5,https://rev-static.yogiyo.co.kr/3fbd675985187d5f9cacc6f2397d32c1.jpg,2021-12-17 02:43:53,맛 좋 고 가격 것 식사 하 세요
화랑직화&순두부,ro**님,소고기직화구이 2人 세트（소고기직화구이＋순두부찌개＋공깃밥 2개）/1,2020-10-23 00:00:00,"15,000원",2호선 뚝섬역,서울특별시 성동구 성수동2가 284-55 서울숲 SK V1 TOWER 284-55 서울숲 SK V1 TOWER 에이동 1층 102호,분식,맛있었어요. 사장님에게: 저 낙지직화 두번 시켜봤는데 다 취소됐고요ㅜ 혹시 낙지 직화 주문 불가능한가요ㅜㅜㅜㅜㅜ 먹어보고 싶어요,맛있었어요. 사장님에게  저 낙지직화 두번 시켜봤는데 다 취소됐고요ㅜ 혹시 낙지 직화 주문 불가능한가요ㅜㅜ 먹어보고 싶어요,5,5,5,5,-1,2021-12-08 13:32:55,나 낙지 일 번 해 봤 지만 모두 취소 됐 다
봉구스밥버거-까치산점,pa**님,"매콤마요소불고기/1,소고기고추장 밥버거/1,치즈닭갈비밥버거/1",2021-11-10 00:00:00,"13,000원",2호선 까치산역,서울 강서구 화곡동 340-104,분식,뭐먹을지 고민될땐 밥버거랑 육개장컵라면이 딱입니다,뭐먹을지 고민될땐 밥버거랑 육개장컵라면이 딱입니다,5,5,5,5,https://rev-static.yogiyo.co.kr/4c484e2015b1779fae6e243d0c199e09.jpg,2021-12-08 12:50:44,걱정 할 때 쌀 버거 육수 컵라면 완벽 하
교촌치킨-서초2호점,db**님,교촌허니콤보/1,2020-12-15 00:00:00,"16,000원",2호선 교대역,서울특별시 서초구 서초동 1669-15 성운빌딩 1669-15 성운빌딩 1층 101호,치킨,맛있어요~ 근데 여러개는 못 먹겠어요.. 튀김옷이 바삭해서 좋은데 튀김만 먹는느낌,맛있어요~ 근데 여러개는 못 먹겠어요.. 튀김옷이 바삭해서 좋은데 튀김만 먹는느낌,5,4,5,5,-1,2021-12-08 20:37:38,바삭바삭 한 튀긴 옷 입 으면 좋 지만 볶 것 같 느낌 들 뿐 이
고품떡고기를품은떡볶이,yo**님,"통목살떡볶이 2~3인분/1(맛 선택(순한맛),조리 선택(조리),토핑 추가 선택(라면사리 추가))",2021-09-17 00:00:00,"12,000원",2호선 한양대역,서울 성동구 행당동 37-24 1층,분식,맛있게 먹었어요! 김말이 서비스까지 주셔서 정말 감사한 마음으로 잘 먹었습니다◡̈,맛있게 먹었어요! 김말이 서비스까지 주셔서 정말 감사한 마음으로 잘 먹었습니다,4,4,4,4,-1,2021-12-15 02:19:16,김 말 서비스 정말 감사 드립니다
롯데리아-강남우성사거리점,fi**님,"와규에디션Ⅱ세트/1(디저트 변경(휠레2조각-허니머스타드),드링크 변경(세트 콜라（R）)),한우불고기세트/1(디저트 변경(선택 화이어윙 2조각),드링크 변경(세트 콜라（R）))",2021-08-31 00:00:00,"9,000원",2호선 강남역,서울 강남구 역삼동 832,"1인분 주문, 프랜차이즈, 치킨",맛있네요 근데 주문을 잘멋한건지 웨지감자는 없네요,맛있네요 근데 주문을 잘멋한건지 웨지감자는 없네요,5,5,5,5,-1,2021-12-17 02:12:45,네 주문 능숙 한지 모르 어
탕수육본능by놀부-잠실점,wn**님,한돈 김치 피자 탕수육/1(사이즈 선택(중)),2020-10-12 00:00:00,"15,000원",2호선 잠실나루역,서울특별시 송파구 신천동 11-4 잠실 푸르지오 월드마크 11-4 잠실 푸르지오 월드마크 지하1층 41호 김치피자탕수육본능-잠실점 (지금 출발했어요),"프랜차이즈, 중국집, 분식",맛있습니다! 하지만 제가 예전에 먹었던 김피탕에 비해 조금 아쉬웠어요ㅠ 그래도 쉽게 물릴 수 있는 김피탕에 짬뽕국물을 같이 주셔서 물리지 않게 잘 먹었습니다^^,맛있습니다! 하지만 제가 예전에 먹었던 김피탕에 비해 조금 아쉬웠어요ㅠ 그래도 쉽게 물릴 수 있는 김피탕에 짬뽕국물을 같이 주셔서 물리지 않게 잘 먹었습니다^^,4,3,4,4,https://rev-static.yogiyo.co.kr/e1fa737199f9a86f1e92f46542b8d9de.jpg,2021-12-08 19:47:18,김치 국 주 셔서 씹 수 없
한마음족발,mk**님,"족발 특大/1,콜라 1.25L/1",2019-12-28 00:00:00,"25,000원",2호선 상왕십리역,서울 성동구 행당동 299-6 1층,족발/보쌈,사장님도 사모님도 너무 친절하시고 배달도 빨리 해주시지만 무엇보다 족발이 너무너무 맛있습니다. 가격이 착하기만 한게 아니라 살코기 부위는 완전 부드럽고 뼈에 붙은살은 쫄깃쫄깃하고 고기에서 고소한 맛이 나는 느낌입니다. 한번먹으면 중독 되고맙니다.,사장님도 사모님도 너무 친절하시고 배달도 빨리 해주시지만 무엇보다 족발이 너무너무 맛있습니다. 가격이 착하기만 한게 아니라 살코기 부위는 완전 부드럽고 뼈에 붙은살은 쫄깃쫄깃하고 고기에서 고소한 맛이 나는 느낌입니다. 한번먹으면 중독 되고맙니다.,5,5,5,5,-1,2021-12-08 15:49:05,단순히 좋 가격 아니 라 고기 부위 완전히 부드럽 고 뼈 위 살 쫄깃 하 고소 느낌 든다
코난커피,go**님,"바닐라라떼/2(HOT or ICE 선택(ICE)),밀크티/1(HOT or ICE 선택(ICE)),청포도/2,딸기라떼 /3",2020-05-09 00:00:00,"12,000원",2호선 상왕십리역,서울 성동구 도선동 69 성동삼성쉐르빌 101동236-6호,카페/디저트,근처에 카페가 없어서 종종 시키는데 친절하고 커피맛있고 좋아요,근처에 카페가 없어서 종종 시키는데 친절하고 커피맛있고 좋아요,5,5,5,5,-1,2021-12-16 10:02:22,코코 코 고고 코코아 고 등 있 으며 사용 한다 오
전국3대치킨오성통닭-광진센터점,cl**님,"크리스터치킨（바삭한 후라이드）/1(뼈 or 순살 선택(뼈),음료 추가 선택(변경 안함))",2021-10-18 00:00:00,"14,000원",2호선 한양대역,서울 광진구 화양동 113-1 광진 코지웰 1층 102호,치킨,오 여기 리뷰 감자 진짜 맛잇어요 치킨도 맛잇구여 근데 매워요 맵찔이나 애기들 입엔 후라이드 염지? 좀 매울수도 잇어요 그래도 육질 부드럽고 잡내도 안나고 바삭햐요,오 여기 리뷰 감자 진짜 맛잇어요 치킨도 맛잇구여 근데 매워요 맵찔이나 애기들 입엔 후라이드 염지? 좀 매울수도 잇어요 그래도 육질 부드럽고 잡내도 안나고 바삭햐요,5,5,5,5,-1,2021-12-16 10:22:05,부드럽 지만 작동 하 지 않 고 바삭 다
훅트포케-롯데월드몰점,ey**님,"버섯 가지 포케 샐러드 [비건메뉴] L/1(BASE 선택（밑에 깔리는 재료）(귀리현미밥＋믹스샐러드（추천）),SAUCE 선택(하우스 비건 소스[비건])),검은깨두부 포케 샐러드 [비건메뉴] L/1(BASE 선택（밑에 깔리는 재료）(귀리현미밥＋백미),SAUCE 선택(하우스 비건 소스[비건])),아보콜리 볼 （AvoCauli Balls） [비건메뉴]/1(SIZE 선택(사이즈 M（6개）),SAUCE 선택(하우스 비건 소스[비건])),모로코 토마토 스프 [비건]/1",2021-11-01 00:00:00,"15,000원",2호선 잠실역,서울특별시 송파구 신천동 29 롯데월드타워앤드롯데월드몰 29 롯데월드타워앤드롯데월드몰 지하1층 2호,피자/양식,너무 맛있게 잘 먹었습니다! 하우스 비건 소스가 정말 맛있었어요... 아보콜리볼은 그동안 먹어본 튀김중에 베스트 3 안에 들어요 너무 맛있었어요! 비건 메뉴가 다양하게 있어서 자주 시켜먹을 것 같아요,너무 맛있게 잘 먹었습니다! 하우스 비건 소스가 정말 맛있었어요.. 아보콜리볼은 그동안 먹어본 튀김중에 베스트 3 안에 들어요 너무 맛있었어요! 비건 메뉴가 다양하게 있어서 자주 시켜먹을 것 같아요,5,5,5,5,-1,2021-12-12 04:28:39,아보 콜라 나 내 먹 튀긴 생선 중 가장 좋 개 속한다 다양 한 비 건 메뉴 있 때문 자주 게 해 주 실 거 라고 확신 합니다
벌집삼겹고기야,tp**님,"공기밥/1,[여름 특선] 벌집 삼겹 고기만 ＋ 냉면 （1인세트）/1(냉면 선택(물냉면),쌈장 선택(쌈장),비빔양념장 선택(비빔양념장),메뉴 선택(오리지널),냉면 추가 선택(선택안함))",2021-08-07 00:00:00,"9,900원",2호선 강변역,서울특별시 광진구 구의동 595 동서울호텔 지하2층,한식,고기가 달짝한게맛있네용ㅎ 잘먹었습니다 ㅎ,고기가 달짝한게맛있네용ㅎ 잘먹었습니다 ㅎ,5,5,5,5,-1,2021-12-08 16:19:26,고기 달콤 하 고 맛있 다
초밥대장-신림점,kg**님,초밥대장 가족모듬초밥 [40p]＋한입우동3/1(메뉴 선택(40p)),2021-09-29 00:00:00,"15,000원",2호선 신림역,서울특별시 관악구 신림동 1640-30 1640-30 1층,일식/돈까스,"길도 안좋은데 빨리 배달왔네요.
지난번 보다 땟깔이 더 좋습니다.
맛있게 잘 먹겠습니다 ㅎㅎ",길도 안좋은데 빨리 배달왔네요. 지난번 보다 땟깔이 더 좋습니다. 맛있게 잘 먹겠습니다 ㅎㅎ,5,5,5,5,https://rev-static.yogiyo.co.kr/be64c8fded98050d792b8f435c171102.jpg https://rev-static.yogiyo.co.kr/f9b4d6bb67669c4cfa87bf9256cc3b23.jpg,2021-12-08 20:46:16,지난번 봤 탐폰 가지 것 좋 다
떡깨비-사당방배점,손님,"실속깨비 떡2인세트（떡볶이＋주먹밥＋모듬튀김＋단무지＋음료）/1(메뉴선택(떡볶이),맛선택(중간맛))",2021-09-02 00:00:00,"14,000원",2호선 사당역,서울 동작구 사당동 161-71 1층,분식,배달도빠르고 양도 많아요 물론 맛있는건 기본!,배달도빠르고 양도 많아요 물론 맛있는건 기본!,5,5,5,5,-1,2021-12-09 00:33:48,맛 기본 이
마왕족발-교대점,rl**님,반반세트 중/1(맛선택(중간맛)),2020-09-06 00:00:00,"30,000원",2호선 교대역,서울 서초구 서초동 1572-12 명지빌딩 1층,족발/보쌈,와 너무 맛있었어요 ㅠㅠ 다음에 또 시켜먹을게요!,와 너무 맛있었어요 ㅠㅠ 다음에 또 시켜먹을게요!,5,5,5,5,https://rev-static.yogiyo.co.kr/5d91b065b1329558be12770d6403a4ef.jpg,2021-12-08 20:42:04,정말 맛있 엄마 걸 가져다 줄게
